Agent,InformationLevel,Pdc_Correct1,Pdc_Correct2,Pdc_Correct3,Pdc_Correct4,Pdc_Correct5,Pdt1,Pdt2,Pdt3,Pdt4,Pdt5,Coin1,Coin2,Coin3,Coin4,Coin5,Decision1,Decision2,Decision3,Decision4,Decision5,BetAmount1,BetAmount2,BetAmount3,BetAmount4,BetAmount5,Bet1,Bet2,Bet3,Bet4,Bet5,Session,statistics_score,WrongNum,BlankNum,ExchangeRate,TimeOKProbabilityTestQ1Q5OK,TimeOKProbabilityTestQ6Q10OK,Earning2,TimeClickToProCorrectAnswersOK,Choice1,Choice2,Choice3,Choice4,Choice5,Choice6,Choice7,Choice8,Choice9,Choice10,TimeClickToProionInstructionOK,Gender,Year,Age,TimeSubmitDemographicsOK,UnderstandingLevel,TimeSubmitUnderstandingQnsOK,questionorder1,questionorder2,questionorder3,questionorder4,questionorder5,questionorder6,questionorder7,questionorder8,questionorder9,questionorder10,KarmaBelief1,KarmaBelief2,KarmaBelief3,TimeSubmitKarmaBeliefOK,Authority1,Authority2,Authority3,Authority4,Authority5,Authority6,Authority7,TimeSubmitLocuOfControlScaleOK,IUS1,IUS2,IUS3,IUS4,IUS5,IUS6,IUS7,IUS8,IUS9,IUS10,IUS11,IUS12,Endowment_beforeR1,Endowment_beforeR2,Endowment_beforeR3,Endowment_beforeR4,Endowment_beforeR5,Endowment_afterR1,Endowment_afterR2,Endowment_afterR3,Endowment_afterR4,Endowment_afterR5,StreakTreat_R2,StreakTreat_R3,StreakTreat_R4,StreakTreat_R5,switching_point,risk_score,treat,karma,authority,iu,Head1,Head2,Head3,Head4,Tail1,Tail2,Tail3,Tail4,madewrongbet1,madewrongbet2,madewrongbet3,madewrongbet4,madewrongbet5,fixedbetting,betsame1,betsame2,betsame3,betsame4,betsame5,gambler1,gambler2,gambler3,gambler4,lgbetamount1,lgbetamount2,lgbetamount3,lgbetamount4,lgbetamount5
2,2,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,20,40,100,50,150,1,1,1,1,1,6b,5,5,0,0.02,102,116,0,-1,1,1,1,1,1,1,1,2,2,2,478,1,3,25,22,5,-1,12,5,6,7,9,4,3,8,1,2,3,4,4,2,3,4,4,4,4,5,5,-1,3,2,2,4,3,2,4,4,3,3,4,4,300,320,360,260,310,320,360,260,310,160,3,3,3,3,8,2,4,0.39575815200805664,0.38284122943878174,0.62346518039703369,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,2.995732307434082,3.6888794898986816,4.6051702499389648,3.9120230674743652,5.0106353759765625
2,2,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,20,15,20,40,10,0,0,0,0,1,7c,4,1,5,0.02,0,11,0.90000000000000002,-9,1,1,1,1,1,1,1,2,2,2,472,2,6,22,3,5,-143,6,4,9,3,5,1,8,2,12,7,4,4,3,-19,3,5,4,5,6,4,3,-72,4,3,2,2,3,3,4,3,3,3,3,3,300,320,305,285,315,320,305,285,315,305,2,1,1,1,8,2,4,0.6334604024887085,1.1948533058166504,0.39557969570159912,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,2.995732307434082,2.7080502510070801,2.995732307434082,3.6888794898986816,2.3025851249694824
2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,30,50,20,25,50,0,0,1,1,1,3e,0,0,10,0.02,0,0,0,-35,1,1,1,1,1,1,1,1,2,2,478,2,6,24,13,3,-74,2,5,7,12,1,6,4,8,9,3,3,2,3,-18,2,5,2,2,2,6,6,-106,3,3,4,2,4,2,4,3,2,2,2,3,300,270,320,300,325,270,320,300,325,375,3,1,1,1,9,2,3,-0.46509352326393127,-0.68482893705368042,-0.13480345904827118,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3.4011974334716797,3.9120230674743652,2.995732307434082,3.2188758850097656,3.9120230674743652
2,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,40,40,35,35,20,1,1,1,0,1,2a,8,2,0,0.02,86,60,1.8,0,1,1,1,1,1,1,1,2,2,2,479,1,1,18,14,5,-18,8,12,3,9,4,5,2,7,6,1,3,4,4,-5,6,1,2,5,5,7,4,-18,3,4,3,5,2,2,5,1,2,1,2,5,300,260,300,265,300,260,300,265,300,280,2,1,1,1,8,2,3,0.39575815200805664,0.3267463743686676,0.049501311033964157,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,3.6888794898986816,3.6888794898986816,3.5553481578826904,3.5553481578826904,2.995732307434082
2,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,25,30,30,30,10,0,0,1,0,0,6a,5,5,0,0.02,115,145,0,-5,1,1,1,1,1,1,1,1,2,2,479,2,2,21,21,4,-25,1,9,4,8,5,6,2,12,3,7,4,4,4,-12,3,1,2,2,5,6,3,-35,5,4,3,3,4,3,4,2,3,3,4,2,300,265,295,265,295,265,295,265,295,305,3,1,1,1,9,2,3,0.72871506214141846,-0.3464219868183136,0.79518318176269531,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,3.2188758850097656,3.4011974334716797,3.4011974334716797,3.4011974334716797,2.3025851249694824
1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,60,60,100,200,200,1,0,0,0,0,6c,7,3,0,0.02,53,4,1.2,-17,1,1,1,1,1,2,2,2,2,2,478,1,3,23,14,5,7,3,8,9,7,5,6,2,4,1,12,3,3,3,-4,3,3,3,2,2,7,7,-8,3,1,4,4,4,1,3,2,2,3,2,1,300,240,300,400,600,240,300,400,600,400,2,2,1,1,6,2,2,-0.082295022904872894,-0.83303326368331909,-0.45244747400283813,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,2,2,2,4.0943446159362793,4.0943446159362793,4.6051702499389648,5.2983174324035645,5.2983174324035645
1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,20,30,40,40,50,1,1,1,1,1,5a,9,1,0,0.02,99999,99999,2.3999999999999999,99999,1,1,1,1,1,2,2,2,2,2,99999,2,2,21,99999,4,99999,1,8,2,5,9,6,4,12,3,7,4,2,2,99999,5,5,3,5,6,4,3,99999,4,2,4,3,4,4,4,2,3,2,2,3,300,280,310,270,310,280,310,270,310,260,2,1,1,1,6,2,1,-0.22739130258560181,1.2904821634292603,0.28158923983573914,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,2.995732307434082,3.4011974334716797,3.6888794898986816,3.6888794898986816,3.9120230674743652
1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,10,15,15,20,220,0,0,0,1,1,1c,5,5,0,0.02,66,150,0,-5,1,1,1,1,2,2,2,2,2,2,479,1,1,21,21,5,-84,5,1,3,4,12,7,9,8,6,2,3,3,1,-21,3,5,3,5,5,5,5,-12,3,5,4,5,5,2,2,1,5,5,4,1,300,290,275,260,280,290,275,260,280,60,3,3,1,1,5,1,1,-0.2728043794631958,0.64591073989868164,1.2125167846679688,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,2.3025851249694824,2.7080502510070801,2.7080502510070801,2.995732307434082,5.3936276435852051
1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,50,100,200,200,340,0,0,1,0,1,6d,5,0,5,0.02,0,101,1.5,-10,1,1,1,1,2,2,2,2,2,2,469,1,1,19,18,5,-42,2,4,7,1,5,6,9,8,12,3,2,5,2,-23,2,3,1,5,6,7,6,-45,1,3,4,2,4,1,3,2,2,1,1,2,300,340,440,640,840,340,440,640,840,1180,2,1,1,1,5,1,1,0.25509041547775269,-0.13072346150875092,-1.0222278833389282,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,3.9120230674743652,4.6051702499389648,5.2983174324035645,5.2983174324035645,5.8289456367492676
2,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,0,1,1,0,6a,6,4,0,0.02,7,13,0.59999999999999998,-7,1,1,1,1,1,1,1,1,1,2,479,2,3,21,9,4,-120,12,1,2,3,9,4,7,5,6,8,3,3,2,-22,6,2,3,6,6,6,6,-84,3,4,3,2,4,2,4,3,3,3,3,2,300,290,300,290,280,290,300,290,280,290,3,3,1,1,10,2,3,-0.17754970490932465,0.77793186902999878,0.29277393221855164,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824
2,2,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,50,100,200,200,200,1,1,1,1,1,6b,7,3,0,0.02,64,106,1.2,0,1,1,1,2,2,2,2,2,2,2,480,2,3,22,20,5,-38,8,3,2,4,1,6,7,12,5,9,3,4,5,-22,4,3,2,2,5,7,6,-47,2,3,3,4,3,1,3,2,2,3,2,4,300,350,450,250,450,350,450,250,450,250,3,1,1,1,4,0,4,0.49101284146308899,-0.38470625877380371,-0.16274884343147278,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,3.9120230674743652,4.6051702499389648,5.2983174324035645,5.2983174324035645,5.2983174324035645
1,2,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,50,10,25,25,50,0,1,1,0,1,8d,7,3,0,0.02,80,15,1.2,-17,1,1,1,1,1,2,2,2,2,2,477,2,1,20,10,4,-84,1,6,2,4,7,9,8,12,5,3,2,2,5,-10,5,1,1,3,5,5,7,-18,2,2,2,2,4,1,2,1,1,2,2,2,300,240,230,255,230,240,230,255,230,280,3,3,3,3,6,2,2,-0.60754108428955078,-0.36430782079696655,-1.1304303407669067,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,3.9120230674743652,2.3025851249694824,3.2188758850097656,3.2188758850097656,3.9120230674743652
1,2,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,50,50,50,100,350,1,1,0,0,1,2e,3,2,5,0.02,0,76,0.29999999999999999,-4,1,1,1,1,2,2,2,2,2,2,479,1,2,22,7,5,-27,7,4,3,12,8,6,1,2,9,5,2,2,4,-13,1,1,1,1,3,7,7,-23,5,5,5,4,3,2,5,5,4,5,3,3,300,250,300,250,350,250,300,250,350,0,2,2,1,1,5,1,2,-0.70279574394226074,-1.6146236658096313,1.6561720371246338,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,3.9120230674743652,3.9120230674743652,3.9120230674743652,4.6051702499389648,5.8579330444335938
2,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,50,50,50,50,50,0,1,0,0,1,2d,7,2,1,0.02,19,40,1.5,-6,1,1,2,2,2,2,2,2,2,2,479,2,6,24,1,5,-65,1,2,8,12,4,7,3,5,6,9,3,3,2,-44,2,2,2,2,5,4,2,-55,2,1,2,1,1,1,1,1,1,1,1,1,300,240,280,320,360,240,280,320,360,300,3,1,1,1,3,-1,3,-0.17754970490932465,-0.07286670058965683,-2.0183181762695312,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,3.9120230674743652,3.9120230674743652,3.9120230674743652,3.9120230674743652,3.9120230674743652
2,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,10,10,10,10,20,0,1,0,1,0,2c,5,0,5,0.02,49,0,1.5,-4,1,1,1,1,1,1,1,1,1,2,479,2,1,19,6,5,-116,12,3,5,9,7,6,1,8,4,2,2,5,3,-19,4,3,2,6,6,7,5,-37,5,3,2,5,3,3,4,3,4,5,4,2,300,300,280,280,280,300,280,280,280,290,2,1,1,1,10,2,4,0.35034507513046265,0.50991058349609375,1.3357474803924561,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,2,2,0,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.995732307434082
1,2,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,15,10,12,17,22,0,1,1,1,1,4c,1,0,9,0.02,44,25,0.29999999999999999,-25,1,1,1,1,1,1,1,1,1,1,478,2,1,19,13,5,-43,6,2,3,8,9,5,7,4,12,1,2,4,5,-44,5,2,2,2,2,6,6,-38,1,1,1,3,2,1,4,2,1,1,1,4,300,285,295,307,324,285,295,307,324,346,3,1,1,1,11,2,2,0.15805593132972717,-0.65909487009048462,-1.3028812408447266,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,2.7080502510070801,2.3025851249694824,2.4849066734313965,2.8332133293151855,3.0910425186157227
1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,50,100,50,150,150,0,1,0,0,0,4a,8,1,1,0.02,110,97,2.1000000000000001,-7,1,1,1,1,1,1,1,2,2,2,473,1,1,19,-2,5,-127,2,5,6,4,9,3,7,8,12,1,5,5,3,-19,5,5,7,6,6,5,6,-25,4,3,4,5,5,3,2,4,3,5,4,4,300,350,450,400,250,350,450,400,250,400,2,2,1,1,8,2,1,1.3492158651351929,1.6474028825759888,1.4428606033325195,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,3.9120230674743652,4.6051702499389648,3.9120230674743652,5.0106353759765625,5.0106353759765625
2,2,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,30,30,60,50,110,0,0,1,0,0,1a,7,3,0,0.02,7,29,1.2,1,1,1,1,1,1,1,1,2,2,2,479,2,2,21,21,5,-10,9,5,6,4,2,1,12,7,3,8,3,3,3,-12,5,3,6,1,2,6,6,-16,1,1,2,3,1,1,2,1,1,1,1,2,300,330,300,360,310,330,300,360,310,200,2,2,1,1,8,2,4,-0.082295022904872894,-0.15359050035476685,-1.7505654096603394,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,3.4011974334716797,3.4011974334716797,4.0943446159362793,3.9120230674743652,4.7004804611206055
2,2,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,50,50,50,50,100,1,1,1,1,1,4d,8,0,2,0.02,25,47,2.3999999999999999,-12,1,1,1,1,1,1,1,2,2,2,480,1,4,22,23,5,-40,2,12,1,4,9,6,5,3,7,8,2,2,1,1,1,2,1,2,1,7,6,-14,1,2,3,2,5,1,5,1,1,1,1,1,300,250,300,250,300,250,300,250,300,400,2,2,2,1,8,2,4,-0.9885597825050354,-1.4933781623840332,-1.3277920484542847,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,3.9120230674743652,3.9120230674743652,3.9120230674743652,3.9120230674743652,4.6051702499389648
1,2,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,20,20,26,25,25,1,0,0,0,0,3a,9,1,0,0.02,58,121,2.3999999999999999,-2,1,1,1,1,1,1,1,1,2,2,480,2,2,20,14,5,-69,8,7,3,4,12,9,6,2,1,5,2,3,1,-16,5,3,2,5,5,3,6,-42,3,3,5,2,4,1,4,1,2,3,2,1,300,280,300,326,301,280,300,326,301,276,2,1,1,1,9,2,2,-0.60576128959655762,0.61595714092254639,-0.42088186740875244,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,2,2,0,2.995732307434082,2.995732307434082,3.25809645652771,3.2188758850097656,3.2188758850097656
1,2,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,40,10,10,10,10,0,0,0,0,0,5c,7,3,0,0.02,99999,99999,1.2,99999,2,2,2,2,2,2,2,2,2,2,99999,1,4,24,99999,4,99999,3,9,5,4,12,2,1,8,7,6,3,3,3,99999,5,4,2,2,2,6,6,99999,3,3,3,4,2,3,3,3,4,3,3,2,300,330,340,330,320,330,340,330,320,310,2,1,1,1,1,-2,2,-0.082295022904872894,-0.43951338529586792,0.4716620147228241,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,2,0,0,3.6888794898986816,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824
1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,50,60,20,20,40,1,1,0,1,1,5e,10,0,0,0.02,99999,99999,3,99999,1,1,1,1,1,2,2,2,2,2,99999,2,2,20,99999,5,99999,6,8,1,2,4,3,5,12,9,7,2,2,1,99999,2,1,1,2,1,5,7,99999,2,3,1,1,3,1,3,1,2,1,1,1,300,250,190,170,190,250,190,170,190,150,2,1,1,1,6,2,1,-0.9885597825050354,-1.3908011913299561,-1.4158215522766113,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,2,0,0,3.9120230674743652,4.0943446159362793,2.995732307434082,2.995732307434082,3.6888794898986816
2,2,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,10,10,10,10,10,1,0,1,0,1,5b,9,1,0,0.02,99999,99999,2.3999999999999999,99999,1,1,1,1,2,2,2,2,2,2,99999,1,3,23,99999,5,99999,3,1,12,4,8,6,7,5,9,2,1,1,2,99999,2,6,1,2,7,4,1,99999,4,5,5,1,4,2,4,2,2,4,2,1,300,310,320,310,300,310,320,310,300,290,3,3,1,1,5,1,4,-1.609060525894165,0.57058799266815186,0.13163380324840546,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824
1,2,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,40,40,50,50,50,1,0,1,0,1,6c,8,1,1,0.02,91,25,2.1000000000000001,-2,1,1,1,1,1,1,2,2,2,2,479,2,2,19,9,5,-14,1,4,3,7,9,6,12,8,2,5,2,4,4,-7,2,2,2,5,5,6,5,-15,2,2,3,1,1,1,1,1,1,2,2,2,300,260,300,250,300,260,300,250,300,350,2,1,1,1,7,2,2,0.062801256775856018,-0.036971956491470337,-1.4595032930374146,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,2,2,2,3.6888794898986816,3.6888794898986816,3.9120230674743652,3.9120230674743652,3.9120230674743652
1,2,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,150,200,200,150,100,0,1,1,1,0,6e,9,1,0,0.02,82,5,2.3999999999999999,-5,1,1,1,2,2,2,2,2,2,2,479,1,2,21,19,5,-138,7,2,1,5,12,3,6,8,4,9,1,4,4,-33,3,2,2,2,6,5,3,-28,4,4,4,3,2,4,5,3,2,1,4,4,300,450,650,850,1000,450,650,850,1000,1100,2,2,1,1,4,0,2,-0.27015566825866699,-0.016931591555476189,0.5930219292640686,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5.0106353759765625,5.2983174324035645,5.2983174324035645,5.0106353759765625,4.6051702499389648
1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,20,15,30,30,50,0,0,0,1,1,1c,9,1,0,0.02,107,132,2.3999999999999999,-2,1,1,1,1,1,2,2,2,2,2,479,2,1,19,13,5,-45,4,8,2,9,3,5,7,1,6,12,2,2,2,-17,2,4,2,2,3,6,6,-21,3,2,4,4,4,2,3,1,2,2,3,1,300,270,255,225,255,270,255,225,255,205,3,1,1,1,6,2,1,-0.89330512285232544,-0.6689530611038208,-0.31854268908500671,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,2.995732307434082,2.7080502510070801,3.4011974334716797,3.4011974334716797,3.9120230674743652
1,2,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,60,90,150,200,100,0,0,1,0,0,4f,8,2,0,0.02,20,76,1.8,-3,1,1,1,1,1,1,2,2,2,2,479,2,4,23,18,5,-37,1,9,12,4,6,8,7,3,5,2,3,4,5,-9,2,5,1,6,6,6,3,-25,4,5,5,5,5,5,5,3,3,4,5,3,300,360,450,600,400,360,450,600,400,300,2,1,1,1,7,2,2,0.49101284146308899,0.63381332159042358,1.9356250762939453,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,2,0,0,4.0943446159362793,4.499809741973877,5.0106353759765625,5.2983174324035645,4.6051702499389648
1,2,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,30,30,40,100,100,0,1,1,1,1,4b,8,2,0,0.02,108,143,1.8,0,1,1,1,1,1,1,1,1,1,2,478,1,4,22,8,3,-41,12,5,6,8,7,9,1,4,3,2,2,3,1,-4,2,1,5,3,5,1,6,-30,5,5,5,5,1,1,2,4,5,5,5,2,300,270,290,330,230,270,290,330,230,330,3,1,1,1,10,2,2,-0.60576128959655762,0.31521975994110107,1.6052045822143555,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,3.4011974334716797,3.4011974334716797,3.6888794898986816,4.6051702499389648,4.6051702499389648
2,2,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,20,20,20,20,40,1,1,1,1,1,8c,9,1,0,0.02,86,22,2.3999999999999999,-7,1,1,1,1,1,1,1,2,2,2,479,2,2,22,16,5,2,1,12,3,6,8,4,9,2,5,7,1,1,1,-10,5,3,2,2,2,7,6,-15,4,4,4,4,4,2,2,2,2,2,2,1,300,320,300,280,260,320,300,280,260,300,3,3,1,1,8,2,4,-1.704315185546875,-0.6433371901512146,-0.14450320601463318,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,2.995732307434082,2.995732307434082,2.995732307434082,2.995732307434082,3.6888794898986816
2,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,120,120,130,100,260,0,1,0,0,0,4e,9,1,0,0.02,108,157,2.3999999999999999,-2,1,1,1,1,1,2,2,2,2,2,476,1,4,22,18,5,-69,4,2,6,12,8,3,1,5,9,7,5,1,1,-6,4,2,6,6,6,7,2,-19,5,5,2,4,5,3,3,1,3,5,5,5,300,410,290,160,260,410,290,160,260,520,2,1,1,1,6,2,3,-0.37248757481575012,1.2467557191848755,1.634891152381897,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,2,0,0,4.7874917984008789,4.7874917984008789,4.8675346374511719,4.6051702499389648,5.5606818199157715
1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,40,80,100,200,430,1,1,0,1,0,7b,9,1,0,0.02,24,106,2.3999999999999999,0,1,1,1,1,1,1,1,2,2,2,479,2,4,23,26,5,5,12,2,3,6,5,8,7,4,1,9,2,4,3,-5,3,5,3,3,3,6,6,-5,2,4,4,2,3,2,3,2,2,2,2,2,300,260,330,230,430,260,330,230,430,860,2,2,1,1,8,2,1,-0.032453425228595734,-0.13096420466899872,-0.46600654721260071,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,3.6888794898986816,4.3820266723632812,4.6051702499389648,5.2983174324035645,6.0637850761413574
2,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,10,10,80,160,110,1,1,0,0,1,2a,10,0,0,0.02,54,104,3,-2,1,1,1,1,2,2,2,2,2,2,478,1,3,23,13,5,-138,12,9,3,4,5,8,2,6,1,7,4,4,2,-72,2,3,1,3,4,6,6,-39,2,4,3,4,4,2,3,2,2,3,1,1,300,290,300,370,520,290,300,370,520,400,2,2,2,2,5,1,3,0.53820574283599854,-0.62546509504318237,-0.34999558329582214,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,2.3025851249694824,2.3025851249694824,4.3820266723632812,5.0751738548278809,4.7004804611206055
2,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,10,10,20,50,10,1,1,1,1,0,5d,6,4,0,0.02,99999,99999,0.59999999999999998,99999,1,1,1,1,1,1,1,1,1,2,99999,1,2,25,99999,4,99999,9,3,1,12,6,2,4,5,8,7,2,2,4,99999,5,4,6,4,6,6,6,99999,2,2,2,2,2,1,3,2,3,3,3,4,300,310,300,280,330,310,300,280,330,320,3,3,1,1,10,2,3,-0.70279574394226074,0.96502888202667236,-0.25931516289710999,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2.3025851249694824,2.3025851249694824,2.995732307434082,3.9120230674743652,2.3025851249694824
2,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,60,50,50,60,100,0,1,1,0,1,7a,0,0,10,0.02,0,0,0,-131,1,1,1,1,1,1,1,2,2,2,475,2,1,26,9,4,-79,7,9,12,8,5,3,4,1,2,6,3,3,3,-34,4,2,2,2,5,5,4,-68,3,3,1,1,3,1,3,3,3,2,2,3,300,230,170,220,280,230,170,220,280,380,3,3,3,1,8,2,3,-0.082295022904872894,-0.11829656362533569,-0.45457965135574341,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,4.0943446159362793,3.9120230674743652,3.9120230674743652,4.0943446159362793,4.6051702499389648
1,2,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,15,18,10,10,15,1,1,1,0,1,4c,4,2,4,0.02,93,189,0.59999999999999998,-3,1,1,1,1,1,2,2,2,2,2,479,2,4,23,25,4,15,7,4,2,3,1,5,8,6,9,12,2,2,3,-1,5,5,5,5,5,7,5,-8,4,4,3,4,4,2,3,2,4,4,4,4,300,315,333,343,333,315,333,343,333,348,3,1,1,1,6,2,2,-0.79805046319961548,0.97679930925369263,1.1412426233291626,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,2.7080502510070801,2.8903717994689941,2.3025851249694824,2.3025851249694824,2.7080502510070801
2,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,90,90,50,40,20,0,1,1,1,1,6a,0,0,10,0.02,0,0,0,-1,1,1,1,1,1,1,1,1,1,2,479,3,3,21,12,2,-25,12,6,8,4,2,1,5,9,3,7,3,3,3,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,300,200,110,60,20,200,110,60,20,0,3,3,1,1,10,2,3,-0.082295022904872894,0.68931019306182861,0.36903110146522522,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,4.499809741973877,4.499809741973877,3.9120230674743652,3.6888794898986816,2.995732307434082
1,2,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,100,100,50,50,10,1,1,1,1,0,4f,2,8,0,0.02,44,177,0,-2,1,1,1,1,1,2,2,2,2,2,479,1,3,27,22,5,6,1,12,4,3,6,9,7,8,5,2,5,5,3,-11,5,5,5,5,5,6,6,-12,2,2,4,2,4,3,4,3,3,3,3,4,300,200,100,150,200,200,100,150,200,190,2,1,1,1,6,2,2,1.3492158651351929,0.9767652153968811,0.34318462014198303,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,2,0,0,4.6051702499389648,4.6051702499389648,3.9120230674743652,3.9120230674743652,2.3025851249694824
